metabolite,platform_name,super_pathway,sub_pathway,significant_any_challenge,significant_fasting_pat_oltt,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,0,PAT,0.916381141666667,0,0.0310353788813656,1.50814294835875,0
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,15,PAT,1.08048816666667,0.164107025,0.0310353788813656,1.50814294835875,0.164107025
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,30,PAT,1.29890800833333,0.382526866666667,0.0310353788813656,1.50814294835875,0.382526866666667
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,45,PAT,1.10298,0.186598858333333,0.0310353788813656,1.50814294835875,0.186598858333333
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,60,PAT,1.05460666666667,0.138225525,0.0310353788813656,1.50814294835875,0.138225525
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,90,PAT,1.10552,0.189138858333333,0.0310353788813656,1.50814294835875,0.189138858333333
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,120,PAT,1.060989075,0.144607933333333,0.0310353788813656,1.50814294835875,0.144607933333333
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,0,OLTT,1.14599666666667,0,0.00968407725008633,2.01394175484034,0
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,30,OLTT,0.956038175,-0.189958491666667,0.00968407725008633,2.01394175484034,0.189958491666667
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,60,OLTT,0.971728216666667,-0.17426845,0.00968407725008633,2.01394175484034,0.17426845
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,90,OLTT,0.909546666666667,-0.23645,0.00968407725008633,2.01394175484034,0.23645
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,120,OLTT,0.936610283333333,-0.209386383333333,0.00968407725008633,2.01394175484034,0.209386383333333
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,180,OLTT,0.857243333333333,-0.288753333333333,0.00968407725008633,2.01394175484034,0.288753333333333
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,240,OLTT,0.953183333333333,-0.192813333333333,0.00968407725008633,2.01394175484034,0.192813333333333
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,300,OLTT,0.97525,-0.170746666666666,0.00968407725008633,2.01394175484034,0.170746666666666
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,360,OLTT,1.09413,-0.0518666666666665,0.00968407725008633,2.01394175484034,0.0518666666666665
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,420,OLTT,1.00924,-0.136756666666667,0.00968407725008633,2.01394175484034,0.136756666666667
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,FALSE,FALSE,480,OLTT,0.98517,-0.160826666666667,0.00968407725008633,2.01394175484034,0.160826666666667
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,0,Fasting,7.87709,0,2.6495403138587e-50,49.5768294681281,0
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,120,Fasting,5.54740333333333,-2.32968666666667,2.6495403138587e-50,49.5768294681281,2.32968666666667
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,240,Fasting,3.653156775,-4.223933225,2.6495403138587e-50,49.5768294681281,4.223933225
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,360,Fasting,2.50200130833333,-5.37508869166667,2.6495403138587e-50,49.5768294681281,5.37508869166667
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,480,Fasting,1.88057333333333,-5.99651666666667,2.6495403138587e-50,49.5768294681281,5.99651666666667
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,600,Fasting,1.33409333333333,-6.54299666666667,2.6495403138587e-50,49.5768294681281,6.54299666666667
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,720,Fasting,1.08176,-6.79533,2.6495403138587e-50,49.5768294681281,6.79533
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,840,Fasting,0.905426433333334,-6.97166356666667,2.6495403138587e-50,49.5768294681281,6.97166356666667
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,960,Fasting,0.717846983333333,-7.15924301666667,2.6495403138587e-50,49.5768294681281,7.15924301666667
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,1920,Fasting,0.618594225,-7.258495775,2.6495403138587e-50,49.5768294681281,7.258495775
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,0,PAT,1.51286,0,0.000159464946981769,3.79733476718635,0
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,15,PAT,1.50536333333333,-0.00749666666666671,0.000159464946981769,3.79733476718635,0.00749666666666671
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,30,PAT,1.3125308,-0.2003292,0.000159464946981769,3.79733476718635,0.2003292
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,45,PAT,1.33876,-0.1741,0.000159464946981769,3.79733476718635,0.1741
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,60,PAT,1.29274,-0.22012,0.000159464946981769,3.79733476718635,0.22012
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,90,PAT,1.26882333333333,-0.244036666666667,0.000159464946981769,3.79733476718635,0.244036666666667
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,120,PAT,1.12950666666667,-0.383353333333333,0.000159464946981769,3.79733476718635,0.383353333333333
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,0,OLTT,0.767877933333333,0,0.457958567158971,0.339173812101352,0
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,30,OLTT,0.730337875,-0.0375400583333332,0.457958567158971,0.339173812101352,0.0375400583333332
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,60,OLTT,0.739149583333333,-0.0287283499999998,0.457958567158971,0.339173812101352,0.0287283499999998
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,90,OLTT,0.718916933333333,-0.048961,0.457958567158971,0.339173812101352,0.048961
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,120,OLTT,0.661549666666667,-0.106328266666667,0.457958567158971,0.339173812101352,0.106328266666667
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,180,OLTT,0.676017225,-0.091860708333333,0.457958567158971,0.339173812101352,0.091860708333333
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,240,OLTT,0.625872316666667,-0.142005616666667,0.457958567158971,0.339173812101352,0.142005616666667
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,300,OLTT,0.655962866666667,-0.111915066666667,0.457958567158971,0.339173812101352,0.111915066666667
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,360,OLTT,0.659471141666667,-0.108406791666666,0.457958567158971,0.339173812101352,0.108406791666666
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,420,OLTT,0.737979875,-0.0298980583333329,0.457958567158971,0.339173812101352,0.0298980583333329
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",TRUE,FALSE,480,OLTT,0.714970975,-0.0529069583333333,0.457958567158971,0.339173812101352,0.0529069583333333
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,0,Fasting,0.953009108333333,0,0.535420936490265,0.271304650660448,0
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,120,Fasting,0.908264433333333,-0.0447446749999999,0.535420936490265,0.271304650660448,0.0447446749999999
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,240,Fasting,0.975444641666667,0.0224355333333334,0.535420936490265,0.271304650660448,0.0224355333333334
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,360,Fasting,1.018027375,0.0650182666666667,0.535420936490265,0.271304650660448,0.0650182666666667
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,480,Fasting,0.905958075,-0.0470510333333331,0.535420936490265,0.271304650660448,0.0470510333333331
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,600,Fasting,0.976390808333333,0.0233817000000001,0.535420936490265,0.271304650660448,0.0233817000000001
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,720,Fasting,0.964063333333334,0.0110542250000002,0.535420936490265,0.271304650660448,0.0110542250000002
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,840,Fasting,0.9422,-0.0108091083333332,0.535420936490265,0.271304650660448,0.0108091083333332
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,960,Fasting,0.891126883333333,-0.061882225,0.535420936490265,0.271304650660448,0.061882225
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,1920,Fasting,0.999879608333333,0.0468705,0.535420936490265,0.271304650660448,0.0468705
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,0,PAT,1.17007,0,0.00292240843985356,2.53425908656108,0
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,15,PAT,1.23174333333333,0.0616733333333335,0.00292240843985356,2.53425908656108,0.0616733333333335
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,30,PAT,1.57590810833333,0.405838108333334,0.00292240843985356,2.53425908656108,0.405838108333334
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,45,PAT,1.40519666666667,0.235126666666667,0.00292240843985356,2.53425908656108,0.235126666666667
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,60,PAT,1.22943666666667,0.059366666666667,0.00292240843985356,2.53425908656108,0.059366666666667
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,90,PAT,1.09638,-0.07369,0.00292240843985356,2.53425908656108,0.07369
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,120,PAT,1.10534666666667,-0.0647233333333335,0.00292240843985356,2.53425908656108,0.0647233333333335
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,0,OLTT,0.94886295,0,0.286922553007701,0.542235313511269,0
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,30,OLTT,0.981411941666667,0.0325489916666665,0.286922553007701,0.542235313511269,0.0325489916666665
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,60,OLTT,1.00058203333333,0.0517190833333332,0.286922553007701,0.542235313511269,0.0517190833333332
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,90,OLTT,0.9911613,0.0422983499999997,0.286922553007701,0.542235313511269,0.0422983499999997
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,120,OLTT,0.980625341666667,0.0317623916666664,0.286922553007701,0.542235313511269,0.0317623916666664
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,180,OLTT,1.03300775,0.0841448,0.286922553007701,0.542235313511269,0.0841448
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,240,OLTT,1.05613666666667,0.107273716666667,0.286922553007701,0.542235313511269,0.107273716666667
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,300,OLTT,0.987936025,0.0390730749999998,0.286922553007701,0.542235313511269,0.0390730749999998
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,360,OLTT,1.04646333333333,0.0976003833333332,0.286922553007701,0.542235313511269,0.0976003833333332
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,420,OLTT,0.988391991666667,0.0395290416666665,0.286922553007701,0.542235313511269,0.0395290416666665
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,FALSE,FALSE,480,OLTT,0.904190125,-0.0446728250000004,0.286922553007701,0.542235313511269,0.0446728250000004
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,0,Fasting,1.93133333333333,0,7.80303044979663e-79,78.1077366983321,0
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,120,Fasting,1.44054666666667,-0.490786666666667,7.80303044979663e-79,78.1077366983321,0.490786666666667
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,240,Fasting,1.121905975,-0.809427358333333,7.80303044979663e-79,78.1077366983321,0.809427358333333
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,360,Fasting,0.820817425,-1.11051590833333,7.80303044979663e-79,78.1077366983321,1.11051590833333
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,480,Fasting,0.589673333333333,-1.34166,7.80303044979663e-79,78.1077366983321,1.34166
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,600,Fasting,0.43402,-1.49731333333333,7.80303044979663e-79,78.1077366983321,1.49731333333333
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,720,Fasting,0.333183333333333,-1.59815,7.80303044979663e-79,78.1077366983321,1.59815
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,840,Fasting,0.263083333333333,-1.66825,7.80303044979663e-79,78.1077366983321,1.66825
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,960,Fasting,0.229748541666667,-1.70158479166667,7.80303044979663e-79,78.1077366983321,1.70158479166667
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,1920,Fasting,0.163007175,-1.76832615833333,7.80303044979663e-79,78.1077366983321,1.76832615833333
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,0,PAT,0.981173333333333,0,2.11045758701498e-09,8.67562337125676,0
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,15,PAT,1.10362666666667,0.122453333333333,2.11045758701498e-09,8.67562337125676,0.122453333333333
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,30,PAT,1.27027269166667,0.289099358333333,2.11045758701498e-09,8.67562337125676,0.289099358333333
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,45,PAT,1.24049333333333,0.25932,2.11045758701498e-09,8.67562337125676,0.25932
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,60,PAT,1.17765666666667,0.196483333333333,2.11045758701498e-09,8.67562337125676,0.196483333333333
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,90,PAT,1.14874666666667,0.167573333333333,2.11045758701498e-09,8.67562337125676,0.167573333333333
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,120,PAT,1.06535,0.0841766666666667,2.11045758701498e-09,8.67562337125676,0.0841766666666667
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,0,OLTT,1.81808,0,7.68865139157534e-16,15.1141498298423,0
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,30,OLTT,1.93684,0.11876,7.68865139157534e-16,15.1141498298423,0.11876
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,60,OLTT,1.90679666666667,0.0887166666666663,7.68865139157534e-16,15.1141498298423,0.0887166666666663
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,90,OLTT,1.81733,-0.000749999999999584,7.68865139157534e-16,15.1141498298423,0.000749999999999584
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,120,OLTT,1.76727333333333,-0.0508066666666667,7.68865139157534e-16,15.1141498298423,0.0508066666666667
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,180,OLTT,1.50249666666667,-0.315583333333333,7.68865139157534e-16,15.1141498298423,0.315583333333333
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,240,OLTT,1.36360666666667,-0.454473333333333,7.68865139157534e-16,15.1141498298423,0.454473333333333
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,300,OLTT,1.26239,-0.55569,7.68865139157534e-16,15.1141498298423,0.55569
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,360,OLTT,1.22872666666667,-0.589353333333333,7.68865139157534e-16,15.1141498298423,0.589353333333333
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,420,OLTT,1.14083333333333,-0.677246666666667,7.68865139157534e-16,15.1141498298423,0.677246666666667
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,TRUE,TRUE,480,OLTT,1.09828666666667,-0.719793333333333,7.68865139157534e-16,15.1141498298423,0.719793333333333
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,0,Fasting,1.19242333333333,0,0.000666642289933737,3.17610713936691,0
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,120,Fasting,1.06716333333333,-0.12526,0.000666642289933737,3.17610713936691,0.12526
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,240,Fasting,1.06839748333333,-0.12402585,0.000666642289933737,3.17610713936691,0.12402585
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,360,Fasting,1.07925335,-0.113169983333334,0.000666642289933737,3.17610713936691,0.113169983333334
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,480,Fasting,1.07512333333333,-0.1173,0.000666642289933737,3.17610713936691,0.1173
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,600,Fasting,1.0956,-0.0968233333333335,0.000666642289933737,3.17610713936691,0.0968233333333335
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,720,Fasting,1.12038666666667,-0.072036666666667,0.000666642289933737,3.17610713936691,0.072036666666667
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,840,Fasting,1.18522666666667,-0.00719666666666674,0.000666642289933737,3.17610713936691,0.00719666666666674
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,960,Fasting,1.22844,0.0360166666666666,0.000666642289933737,3.17610713936691,0.0360166666666666
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,1920,Fasting,1.03795666666667,-0.154466666666667,0.000666642289933737,3.17610713936691,0.154466666666667
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,0,PAT,0.83051,0,1.9333545643038e-10,9.71368849196223,0
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,15,PAT,0.872173333333333,0.0416633333333331,1.9333545643038e-10,9.71368849196223,0.0416633333333331
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,30,PAT,0.954209708333333,0.123699708333333,1.9333545643038e-10,9.71368849196223,0.123699708333333
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,45,PAT,0.974893333333333,0.144383333333333,1.9333545643038e-10,9.71368849196223,0.144383333333333
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,60,PAT,0.951373333333333,0.120863333333333,1.9333545643038e-10,9.71368849196223,0.120863333333333
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,90,PAT,1.09971333333333,0.269203333333333,1.9333545643038e-10,9.71368849196223,0.269203333333333
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,120,PAT,1.11715,0.28664,1.9333545643038e-10,9.71368849196223,0.28664
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,0,OLTT,1.09984333333333,0,0.0001416701359604,3.84872168930458,0
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,30,OLTT,1.13069333333333,0.03085,0.0001416701359604,3.84872168930458,0.03085
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,60,OLTT,1.11143,0.0115866666666666,0.0001416701359604,3.84872168930458,0.0115866666666666
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,90,OLTT,1.02892666666667,-0.0709166666666667,0.0001416701359604,3.84872168930458,0.0709166666666667
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,120,OLTT,0.985873333333333,-0.11397,0.0001416701359604,3.84872168930458,0.11397
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,180,OLTT,0.975353333333333,-0.12449,0.0001416701359604,3.84872168930458,0.12449
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,240,OLTT,0.911096666666667,-0.188746666666667,0.0001416701359604,3.84872168930458,0.188746666666667
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,300,OLTT,0.93971,-0.160133333333333,0.0001416701359604,3.84872168930458,0.160133333333333
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,360,OLTT,0.971743333333333,-0.1281,0.0001416701359604,3.84872168930458,0.1281
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,420,OLTT,1.03715666666667,-0.0626866666666668,0.0001416701359604,3.84872168930458,0.0626866666666668
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,TRUE,FALSE,480,OLTT,1.08886333333333,-0.0109800000000002,0.0001416701359604,3.84872168930458,0.0109800000000002
